"obs_beta","true_beta","sim","ts_length","freq_cutoff"
0.0445200923647831,0,21,3650,0.078125
0.0222006010380132,0,21,3650,0.09375
0.0572268543966828,0,21,3650,0.109375
0.104647223150739,0,21,3650,0.125
0.101311172745602,0,21,3650,0.140625
0.091628827382978,0,21,3650,0.15625
0.0944657398951393,0,21,3650,0.171875
0.063663798533769,0,21,3650,0.1875
0.0115544911850437,0,21,3650,0.203125
0.0199326113503429,0,21,3650,0.21875
0.0389925158053899,0,21,3650,0.234375
0.020126371191512,0,21,3650,0.25
-0.0153648429457411,0,21,3650,0.265625
-0.0221442989685691,0,21,3650,0.28125
0.001466477792106,0,21,3650,0.296875
0.0238241375509688,0,21,3650,0.3125
0.0324463512936983,0,21,3650,0.328125
0.0306725514256619,0,21,3650,0.34375
0.000593472720935244,0,21,3650,0.359375
0.00429994690424949,0,21,3650,0.375
-0.00499697599954117,0,21,3650,0.390625
-0.0341753832432989,0,21,3650,0.40625
-0.025805267970643,0,21,3650,0.421875
-0.0221274099116314,0,21,3650,0.4375
-0.0112542676240904,0,21,3650,0.453125
-0.0201009445583434,0,21,3650,0.46875
-0.0194872788144342,0,21,3650,0.484375
-0.0190425546345484,0,21,3650,0.5
-0.0132190732858222,0,21,3650,0.515625
-0.00429738236254489,0,21,3650,0.53125
-0.00739617298411809,0,21,3650,0.546875
-0.019377877894614,0,21,3650,0.5625
0.511915717753644,0,22,3650,0.015625
0.449670557772172,0,22,3650,0.03125
0.443379608553382,0,22,3650,0.046875
0.365299360809428,0,22,3650,0.0625
0.310056748956979,0,22,3650,0.078125
0.091122639151444,0,22,3650,0.09375
0.0907275600626341,0,22,3650,0.109375
0.0671035011590767,0,22,3650,0.125
0.0285786487078293,0,22,3650,0.140625
-0.0451796486419493,0,22,3650,0.15625
-0.0718760743425806,0,22,3650,0.171875
-0.0422203925834644,0,22,3650,0.1875
-0.0379740835091177,0,22,3650,0.203125
-0.0334228406534538,0,22,3650,0.21875
-0.0131320905396234,0,22,3650,0.234375
-0.0290690138645431,0,22,3650,0.25
-0.0100793922975561,0,22,3650,0.265625
-0.0121069529910398,0,22,3650,0.28125
-0.00803232301943891,0,22,3650,0.296875
-0.00960355237164413,0,22,3650,0.3125
-0.0115945864125757,0,22,3650,0.328125
0.00979436320470978,0,22,3650,0.34375
0.0275974972372698,0,22,3650,0.359375
0.0258567737386092,0,22,3650,0.375
0.0379475539322693,0,22,3650,0.390625
0.0183500624627092,0,22,3650,0.40625
0.02235862770688,0,22,3650,0.421875
0.01563168833799,0,22,3650,0.4375
0.0135523889839536,0,22,3650,0.453125
0.0111156036113225,0,22,3650,0.46875
0.0136134896903875,0,22,3650,0.484375
0.000488929351929841,0,22,3650,0.5
0.00984921393293724,0,22,3650,0.515625
0.0106600873352931,0,22,3650,0.53125
0.0206275425551765,0,22,3650,0.546875
0.00974915749236212,0,22,3650,0.5625
-0.565136155168423,0,23,3650,0.015625
-0.22163653093263,0,23,3650,0.03125
-0.061325022366048,0,23,3650,0.046875
0.0742364356658778,0,23,3650,0.0625
0.168198176360557,0,23,3650,0.078125
0.141766343729481,0,23,3650,0.09375
0.163866129731465,0,23,3650,0.109375
0.133071963620969,0,23,3650,0.125
0.161601761057014,0,23,3650,0.140625
0.133394384226204,0,23,3650,0.15625
0.121197724455071,0,23,3650,0.171875
0.0938557383596996,0,23,3650,0.1875
0.0488357310158101,0,23,3650,0.203125
0.041073880623193,0,23,3650,0.21875
0.048141564910084,0,23,3650,0.234375
0.061023244884456,0,23,3650,0.25
0.057118471881626,0,23,3650,0.265625
0.0438220890537065,0,23,3650,0.28125
0.0310981083486913,0,23,3650,0.296875
0.0494206485652991,0,23,3650,0.3125
0.0190512355815107,0,23,3650,0.328125
0.0141271881188912,0,23,3650,0.34375
0.020713972494399,0,23,3650,0.359375
0.039034112537125,0,23,3650,0.375
0.0369429903549181,0,23,3650,0.390625
0.0426738593481268,0,23,3650,0.40625
0.0450057534755244,0,23,3650,0.421875
0.0469862559216238,0,23,3650,0.4375
0.0441779818654417,0,23,3650,0.453125
0.0452356446477908,0,23,3650,0.46875
0.0426948609884925,0,23,3650,0.484375
0.0405108393985751,0,23,3650,0.5
0.041180860996562,0,23,3650,0.515625
0.0449814079538585,0,23,3650,0.53125
0.0269343239697195,0,23,3650,0.546875
0.0292089738546105,0,23,3650,0.5625
-0.270231444859117,0,24,3650,0.015625
0.232220759223317,0,24,3650,0.03125
0.0970686301802568,0,24,3650,0.046875
-0.0106122532228098,0,24,3650,0.0625
-0.0316252905898997,0,24,3650,0.078125
-0.0368253410697982,0,24,3650,0.09375
0.00947320163998944,0,24,3650,0.109375
-0.0333215608906448,0,24,3650,0.125
-0.032637200854317,0,24,3650,0.140625
0.0116959329350495,0,24,3650,0.15625
0.0424153276635597,0,24,3650,0.171875
0.0580442233209049,0,24,3650,0.1875
0.0606534736529426,0,24,3650,0.203125
0.0904074185858132,0,24,3650,0.21875
0.0551078311545939,0,24,3650,0.234375
0.0386131902533115,0,24,3650,0.25
0.013121136760816,0,24,3650,0.265625
0.00438155409474493,0,24,3650,0.28125
-0.002785281671395,0,24,3650,0.296875
0.000161473773153353,0,24,3650,0.3125
0.0148036433271547,0,24,3650,0.328125
0.0100952685455891,0,24,3650,0.34375
0.00646987587236627,0,24,3650,0.359375
0.0136042808738977,0,24,3650,0.375
0.0185666435243882,0,24,3650,0.390625
0.0127844535325746,0,24,3650,0.40625
0.00332629811941368,0,24,3650,0.421875
0.0109528325666541,0,24,3650,0.4375
0.0139061138512663,0,24,3650,0.453125
0.0159977948709393,0,24,3650,0.46875
0.0114412324099312,0,24,3650,0.484375
0.0133769161971359,0,24,3650,0.5
0.0184749924297783,0,24,3650,0.515625
0.0142336948147326,0,24,3650,0.53125
0.0250220319235918,0,24,3650,0.546875
0.0249197211225695,0,24,3650,0.5625
0.115808980589901,0,25,3650,0.015625
0.196059044464306,0,25,3650,0.03125
0.0885735588936668,0,25,3650,0.046875
0.116340106370416,0,25,3650,0.0625
-0.00419573290000124,0,25,3650,0.078125
-0.0139745997161264,0,25,3650,0.09375
-0.0250133001762479,0,25,3650,0.109375
0.0282422329551827,0,25,3650,0.125
0.0278439972197595,0,25,3650,0.140625
0.0777869066055676,0,25,3650,0.15625
0.0389793485367367,0,25,3650,0.171875
0.0316657931945411,0,25,3650,0.1875
0.0563821913964883,0,25,3650,0.203125
0.036604715803224,0,25,3650,0.21875
0.0224394708903403,0,25,3650,0.234375
0.0083073293931254,0,25,3650,0.25
0.0259137138085451,0,25,3650,0.265625
0.00489924743111845,0,25,3650,0.28125
-0.0370423351796691,0,25,3650,0.296875
-0.0498167104837795,0,25,3650,0.3125
-0.043050724559173,0,25,3650,0.328125
-0.0329599638842733,0,25,3650,0.34375
-0.0441697605833279,0,25,3650,0.359375
-0.0414575202174856,0,25,3650,0.375
-0.052491087189685,0,25,3650,0.390625
-0.0493095904725217,0,25,3650,0.40625
-0.0378625233651991,0,25,3650,0.421875
-0.0296798643727618,0,25,3650,0.4375
-0.0144865081562145,0,25,3650,0.453125
-0.00577650886084939,0,25,3650,0.46875
-0.017481609488752,0,25,3650,0.484375
-0.00026204412107798,0,25,3650,0.5
-0.00293618063228932,0,25,3650,0.515625
-0.0130043551838733,0,25,3650,0.53125
-0.0204607006233452,0,25,3650,0.546875
-0.0237483269314881,0,25,3650,0.5625
-0.0400350569876635,0,26,3650,0.015625
0.256522978163664,0,26,3650,0.03125
0.148550037392973,0,26,3650,0.046875
0.185735766128735,0,26,3650,0.0625
0.156571225289021,0,26,3650,0.078125
0.0741465117022638,0,26,3650,0.09375
0.0301159156473832,0,26,3650,0.109375
0.00176179218405428,0,26,3650,0.125
0.00319860047573842,0,26,3650,0.140625
-0.00640392578372015,0,26,3650,0.15625
-0.00486584124504096,0,26,3650,0.171875
0.0222488803435108,0,26,3650,0.1875
0.0555743492957537,0,26,3650,0.203125
0.0410990506801282,0,26,3650,0.21875
0.0355762826279266,0,26,3650,0.234375
0.0438604820247248,0,26,3650,0.25
0.019692621998874,0,26,3650,0.265625
0.03064571383027,0,26,3650,0.28125
0.0367671112321252,0,26,3650,0.296875
0.0247451509737876,0,26,3650,0.3125
0.0142564036169082,0,26,3650,0.328125
-0.00272661701828818,0,26,3650,0.34375
0.0165117871007187,0,26,3650,0.359375
0.0199572587924075,0,26,3650,0.375
0.00996286096172039,0,26,3650,0.390625
0.0068262280636116,0,26,3650,0.40625
0.0116507142554888,0,26,3650,0.421875
0.0146063409167927,0,26,3650,0.4375
0.0036269961878256,0,26,3650,0.453125
-0.000648636511561944,0,26,3650,0.46875
0.00632662080576521,0,26,3650,0.484375
0.00205182167972516,0,26,3650,0.5
0.00766693786578156,0,26,3650,0.515625
0.00964312929126893,0,26,3650,0.53125
0.0101829699919043,0,26,3650,0.546875
0.0164440238812554,0,26,3650,0.5625
-0.406814292215468,0,27,3650,0.015625
-0.380354585177138,0,27,3650,0.03125
-0.313354896180714,0,27,3650,0.046875
-0.345230441051838,0,27,3650,0.0625
-0.244436708224049,0,27,3650,0.078125
-0.16568826540263,0,27,3650,0.09375
-0.141454001481783,0,27,3650,0.109375
-0.123425686962762,0,27,3650,0.125
-0.124123941925802,0,27,3650,0.140625
-0.0691210046968811,0,27,3650,0.15625
-0.0482072611009847,0,27,3650,0.171875
-0.048792384943798,0,27,3650,0.1875
-0.015776802354912,0,27,3650,0.203125
-0.00346117505949879,0,27,3650,0.21875
-0.0251419808993022,0,27,3650,0.234375
-0.0367929987954095,0,27,3650,0.25
-0.035782988978391,0,27,3650,0.265625
-0.0317123301180188,0,27,3650,0.28125
-0.0268371013778154,0,27,3650,0.296875
-0.00401972737962475,0,27,3650,0.3125
0.00718683954556826,0,27,3650,0.328125
0.010463079443671,0,27,3650,0.34375
0.0251542052010062,0,27,3650,0.359375
0.0345535009977795,0,27,3650,0.375
0.0447640385806584,0,27,3650,0.390625
0.0438695313757146,0,27,3650,0.40625
0.030878988547701,0,27,3650,0.421875
0.0423833829612321,0,27,3650,0.4375
0.0497461681095841,0,27,3650,0.453125
0.0450583164624746,0,27,3650,0.46875
0.0424328007594029,0,27,3650,0.484375
0.0444474425562989,0,27,3650,0.5
0.0459263235996394,0,27,3650,0.515625
0.0424148495267022,0,27,3650,0.53125
0.0339764828214512,0,27,3650,0.546875
0.0421609019149539,0,27,3650,0.5625
0.162427729446646,0,28,3650,0.015625
0.364242258415876,0,28,3650,0.03125
0.326667565458865,0,28,3650,0.046875
0.255584192642928,0,28,3650,0.0625
0.199546540333398,0,28,3650,0.078125
0.176139485714098,0,28,3650,0.09375
0.115898840578727,0,28,3650,0.109375
0.110380253595093,0,28,3650,0.125
0.00822359737011483,0,28,3650,0.140625
0.0151565234782084,0,28,3650,0.15625
0.0379987870169427,0,28,3650,0.171875
0.0411261921620861,0,28,3650,0.1875
0.00767629849886688,0,28,3650,0.203125
0.00781163885084234,0,28,3650,0.21875
-0.0129259049190309,0,28,3650,0.234375
-0.015319347229783,0,28,3650,0.25
-0.0068705268495448,0,28,3650,0.265625
-0.0105005724683018,0,28,3650,0.28125
-0.0266302002309433,0,28,3650,0.296875
-0.0205316011331577,0,28,3650,0.3125
-0.00216038009997707,0,28,3650,0.328125
0.0240671810387468,0,28,3650,0.34375
0.0520307813934169,0,28,3650,0.359375
0.050848252036141,0,28,3650,0.375
0.0385099053782277,0,28,3650,0.390625
0.0424239397550542,0,28,3650,0.40625
0.0448660695147848,0,28,3650,0.421875
0.0368706290831731,0,28,3650,0.4375
0.039154523694128,0,28,3650,0.453125
0.0318779954111919,0,28,3650,0.46875
0.0241917013544782,0,28,3650,0.484375
0.0339985259465293,0,28,3650,0.5
0.024948076290356,0,28,3650,0.515625
0.0158668782264118,0,28,3650,0.53125
0.0182253185269414,0,28,3650,0.546875
0.0123153392792772,0,28,3650,0.5625
0.278994577986166,0,29,3650,0.015625
0.307319617144995,0,29,3650,0.03125
0.35932812329333,0,29,3650,0.046875
0.243531113488869,0,29,3650,0.0625
0.175470954067994,0,29,3650,0.078125
0.104359082573096,0,29,3650,0.09375
0.088876837809956,0,29,3650,0.109375
0.125069142963789,0,29,3650,0.125
0.128062077291732,0,29,3650,0.140625
0.109413057774847,0,29,3650,0.15625
0.131403814851059,0,29,3650,0.171875
0.119929566498646,0,29,3650,0.1875
0.0942495124758363,0,29,3650,0.203125
0.0941452359313701,0,29,3650,0.21875
0.0823948562709171,0,29,3650,0.234375
0.0454269047455993,0,29,3650,0.25
0.000418903456369132,0,29,3650,0.265625
-0.00504852443269869,0,29,3650,0.28125
-0.0182358890633271,0,29,3650,0.296875
-0.0150040206069948,0,29,3650,0.3125
-0.0242533918586399,0,29,3650,0.328125
-0.0281432964101613,0,29,3650,0.34375
-0.02977084046329,0,29,3650,0.359375
0.00160878845891796,0,29,3650,0.375
-0.00380480762232239,0,29,3650,0.390625
-0.00206654096286681,0,29,3650,0.40625
-0.00289702804549129,0,29,3650,0.421875
0.00516366859437735,0,29,3650,0.4375
0.0052033810448954,0,29,3650,0.453125
0.000673825414708861,0,29,3650,0.46875
-0.0146362285876653,0,29,3650,0.484375
-0.0104815477042378,0,29,3650,0.5
-0.0178307105718607,0,29,3650,0.515625
-0.0256735930565745,0,29,3650,0.53125
-0.0173669715072593,0,29,3650,0.546875
-0.0154587736106194,0,29,3650,0.5625
-0.106330321736502,0,30,3650,0.015625
-0.188465906472709,0,30,3650,0.03125
-0.0893258095366091,0,30,3650,0.046875
-0.0984676024237853,0,30,3650,0.0625
-0.123883936851782,0,30,3650,0.078125
-0.0540525726940987,0,30,3650,0.09375
-0.0504030821979232,0,30,3650,0.109375
-0.0256401088521231,0,30,3650,0.125
-0.0390293391095419,0,30,3650,0.140625
-0.0738942855553558,0,30,3650,0.15625
-0.0909649078875953,0,30,3650,0.171875
-0.0645144505775533,0,30,3650,0.1875
-0.0488304726490988,0,30,3650,0.203125
-0.0403322955433944,0,30,3650,0.21875
-0.0384317483050946,0,30,3650,0.234375
-0.0316610374569794,0,30,3650,0.25
-0.0362691005610089,0,30,3650,0.265625
-0.0415144403124529,0,30,3650,0.28125
-0.0321245297070435,0,30,3650,0.296875
-0.0418820470338447,0,30,3650,0.3125
-0.0393236162549655,0,30,3650,0.328125
-0.0406366769212708,0,30,3650,0.34375
-0.0372498512392639,0,30,3650,0.359375
-0.0220911083617805,0,30,3650,0.375
-0.0210899290755105,0,30,3650,0.390625
-0.0114257973416889,0,30,3650,0.40625
-0.014978782271522,0,30,3650,0.421875
-0.0177347533730478,0,30,3650,0.4375
-0.00208144231662848,0,30,3650,0.453125
-0.0111252238193351,0,30,3650,0.46875
-0.0111857265389135,0,30,3650,0.484375
-0.00766890604934539,0,30,3650,0.5
-0.0102285224653043,0,30,3650,0.515625
-0.00614441758901029,0,30,3650,0.53125
0.00210980356623966,0,30,3650,0.546875
0.00298784592450479,0,30,3650,0.5625
-0.101208385090665,0,31,3650,0.015625
0.101108300064964,0,31,3650,0.03125
0.1391844103845,0,31,3650,0.046875
0.188278949971286,0,31,3650,0.0625
0.157991398790386,0,31,3650,0.078125
0.0609638518877041,0,31,3650,0.09375
0.0661552390980629,0,31,3650,0.109375
0.0570699664615394,0,31,3650,0.125
0.014993839922387,0,31,3650,0.140625
0.0190742864837287,0,31,3650,0.15625
0.0306836094188346,0,31,3650,0.171875
-0.0171514403776678,0,31,3650,0.1875
-0.0146687759977208,0,31,3650,0.203125
-0.0129558452595576,0,31,3650,0.21875
0.00828839407819345,0,31,3650,0.234375
0.0222237696813651,0,31,3650,0.25
0.0383212242170316,0,31,3650,0.265625
0.037063159268917,0,31,3650,0.28125
0.0354785969362281,0,31,3650,0.296875
0.0486311570484336,0,31,3650,0.3125
0.052864220538591,0,31,3650,0.328125
0.0604554904044808,0,31,3650,0.34375
0.054527893899867,0,31,3650,0.359375
0.0665084081984317,0,31,3650,0.375
0.0622335052625744,0,31,3650,0.390625
0.0533020766984028,0,31,3650,0.40625
0.0605991258063171,0,31,3650,0.421875
0.0659413985176899,0,31,3650,0.4375
0.0741927982597934,0,31,3650,0.453125
0.0654337151510702,0,31,3650,0.46875
0.068897008217078,0,31,3650,0.484375
0.0686168984091939,0,31,3650,0.5
0.0635414718807474,0,31,3650,0.515625
0.0559841468658807,0,31,3650,0.53125
0.0657404960074723,0,31,3650,0.546875
0.0709101002334974,0,31,3650,0.5625
-0.0769145652837508,0,32,3650,0.015625
-0.127158532378898,0,32,3650,0.03125
-0.301147831421011,0,32,3650,0.046875
-0.0201249422537709,0,32,3650,0.0625
-0.0204140169938098,0,32,3650,0.078125
0.0096978125029503,0,32,3650,0.09375
0.0957979236909589,0,32,3650,0.109375
0.048881972633765,0,32,3650,0.125
0.0662387221521053,0,32,3650,0.140625
0.0917792007900115,0,32,3650,0.15625
0.0571887395040944,0,32,3650,0.171875
0.0484047586030301,0,32,3650,0.1875
0.0592136532057823,0,32,3650,0.203125
0.0793158186616691,0,32,3650,0.21875
0.0750919893337823,0,32,3650,0.234375
0.0747840055215333,0,32,3650,0.25
0.0609007900151151,0,32,3650,0.265625
0.0749228436962897,0,32,3650,0.28125
0.0646856954009628,0,32,3650,0.296875
0.0697594768178705,0,32,3650,0.3125
0.0762670600190831,0,32,3650,0.328125
0.0638833407704947,0,32,3650,0.34375
0.0439788077040237,0,32,3650,0.359375
0.0369335153806175,0,32,3650,0.375
0.0331726038778393,0,32,3650,0.390625
0.0392019361706134,0,32,3650,0.40625
0.0389066584127888,0,32,3650,0.421875
0.0535154425988993,0,32,3650,0.4375
0.0470042799678268,0,32,3650,0.453125
0.0354199915893025,0,32,3650,0.46875
0.0477960545461448,0,32,3650,0.484375
0.061045816968361,0,32,3650,0.5
0.051740352414006,0,32,3650,0.515625
0.0368302066515373,0,32,3650,0.53125
0.0238642999889119,0,32,3650,0.546875
0.0117892143922819,0,32,3650,0.5625
-0.303886777285661,0,33,3650,0.015625
-0.0322448949421584,0,33,3650,0.03125
0.0246282637023452,0,33,3650,0.046875
0.168297610769939,0,33,3650,0.0625
0.217769873092713,0,33,3650,0.078125
0.177226866642095,0,33,3650,0.09375
0.184333559044194,0,33,3650,0.109375
0.203623274107144,0,33,3650,0.125
0.174316172917697,0,33,3650,0.140625
0.185947359765609,0,33,3650,0.15625
0.16019055305348,0,33,3650,0.171875
0.171346097796877,0,33,3650,0.1875
0.114251788602672,0,33,3650,0.203125
0.100602144948379,0,33,3650,0.21875
0.0708991999010796,0,33,3650,0.234375
0.0780282186353983,0,33,3650,0.25
0.0724478444746838,0,33,3650,0.265625
0.0485373995230641,0,33,3650,0.28125
0.0430649830075903,0,33,3650,0.296875
0.0287694670919372,0,33,3650,0.3125
0.0571603991071482,0,33,3650,0.328125
0.0520233191697479,0,33,3650,0.34375
0.0480382104698165,0,33,3650,0.359375
0.0651595579028987,0,33,3650,0.375
0.0534164006970954,0,33,3650,0.390625
0.0533525415034527,0,33,3650,0.40625
0.0567801641372249,0,33,3650,0.421875
0.052829128810205,0,33,3650,0.4375
0.039799996943737,0,33,3650,0.453125
0.0270640964166337,0,33,3650,0.46875
0.0263020827294575,0,33,3650,0.484375
0.0358857626678026,0,33,3650,0.5
0.0383505107914547,0,33,3650,0.515625
0.0366559504762817,0,33,3650,0.53125
0.0333521988365122,0,33,3650,0.546875
0.0302443595401076,0,33,3650,0.5625
0.096668385973031,0,34,3650,0.015625
-0.189772454773561,0,34,3650,0.03125
-0.117149152614695,0,34,3650,0.046875
-0.1684532844378,0,34,3650,0.0625
-0.124146197416028,0,34,3650,0.078125
-0.0867150253306919,0,34,3650,0.09375
0.00455014487438506,0,34,3650,0.109375
-0.00582256206643145,0,34,3650,0.125
-0.0842597662271092,0,34,3650,0.140625
-0.0928105027971263,0,34,3650,0.15625
-0.093608978195266,0,34,3650,0.171875
-0.0734104638107861,0,34,3650,0.1875
-0.0843663929285557,0,34,3650,0.203125
-0.0464049802346886,0,34,3650,0.21875
-0.0937874689741457,0,34,3650,0.234375
-0.0844159240556883,0,34,3650,0.25
-0.0934808856203093,0,34,3650,0.265625
-0.0751053679332826,0,34,3650,0.28125
-0.0835709210505774,0,34,3650,0.296875
-0.0983434896112594,0,34,3650,0.3125
-0.118184190459162,0,34,3650,0.328125
-0.114896602329511,0,34,3650,0.34375
-0.120584869063157,0,34,3650,0.359375
-0.111919957860401,0,34,3650,0.375
-0.0859390015311078,0,34,3650,0.390625
-0.0866836887157895,0,34,3650,0.40625
-0.0740510445142231,0,34,3650,0.421875
-0.0687985939876859,0,34,3650,0.4375
-0.0671730579126084,0,34,3650,0.453125
-0.0527342412633144,0,34,3650,0.46875
-0.0577433395482391,0,34,3650,0.484375
-0.0399814929482315,0,34,3650,0.5
-0.0480023730972926,0,34,3650,0.515625
-0.0522086370879705,0,34,3650,0.53125
-0.0478833721267999,0,34,3650,0.546875
-0.0497846932140264,0,34,3650,0.5625
-0.209730840537025,0,35,3650,0.015625
-0.180608755908158,0,35,3650,0.03125
-0.060389368867693,0,35,3650,0.046875
-0.101379624566376,0,35,3650,0.0625
-0.112893804485704,0,35,3650,0.078125
-0.0597892409466639,0,35,3650,0.09375
-0.0557235770338861,0,35,3650,0.109375
-0.0234692925423606,0,35,3650,0.125
0.0432288816116689,0,35,3650,0.140625
-0.00604657178845677,0,35,3650,0.15625
-0.00145373537136885,0,35,3650,0.171875
-0.0102864599585062,0,35,3650,0.1875
-0.0261686320873036,0,35,3650,0.203125
-0.00526450964256438,0,35,3650,0.21875
-0.0333674372396246,0,35,3650,0.234375
-0.0238521828610445,0,35,3650,0.25
-0.030137274706275,0,35,3650,0.265625
-0.0295915328083413,0,35,3650,0.28125
-0.0307093612231704,0,35,3650,0.296875
-0.0296065851768591,0,35,3650,0.3125
-0.0145131767201483,0,35,3650,0.328125
-0.0221465174681604,0,35,3650,0.34375
-0.00247461765616032,0,35,3650,0.359375
0.00806832522973354,0,35,3650,0.375
-2.28159222776858e-05,0,35,3650,0.390625
-0.0198526504893531,0,35,3650,0.40625
-0.0107576201013972,0,35,3650,0.421875
-0.00892226206950296,0,35,3650,0.4375
0.00845204468169597,0,35,3650,0.453125
0.0132214001466956,0,35,3650,0.46875
0.0259988764654736,0,35,3650,0.484375
0.0320586928866144,0,35,3650,0.5
0.0253779705237144,0,35,3650,0.515625
0.0303248171938628,0,35,3650,0.53125
0.0313350404629972,0,35,3650,0.546875
0.0300519547128202,0,35,3650,0.5625
-0.0914355464749947,0,36,3650,0.015625
0.167419815433652,0,36,3650,0.03125
0.0516538971701995,0,36,3650,0.046875
0.0360615465204024,0,36,3650,0.0625
0.0671512930355239,0,36,3650,0.078125
0.0832085606099016,0,36,3650,0.09375
-0.00792332791508668,0,36,3650,0.109375
-0.0104940988364991,0,36,3650,0.125
-0.0478132967863083,0,36,3650,0.140625
-0.0176246566186483,0,36,3650,0.15625
0.0184174961584562,0,36,3650,0.171875
-0.0183624259852873,0,36,3650,0.1875
0.000595458977851098,0,36,3650,0.203125
0.00345197985301877,0,36,3650,0.21875
0.0267723313869263,0,36,3650,0.234375
0.0131872835280198,0,36,3650,0.25
-0.00315102808942488,0,36,3650,0.265625
-0.012524364707228,0,36,3650,0.28125
0.00933891381064033,0,36,3650,0.296875
0.027780632024385,0,36,3650,0.3125
0.0105024330092386,0,36,3650,0.328125
-0.025553729365406,0,36,3650,0.34375
-0.0285422601365857,0,36,3650,0.359375
-0.0262182842215059,0,36,3650,0.375
-0.0277372315389239,0,36,3650,0.390625
-0.0273313021391792,0,36,3650,0.40625
-0.0279443993939035,0,36,3650,0.421875
-0.0254171435919393,0,36,3650,0.4375
-0.0171305657246241,0,36,3650,0.453125
0.0059236623981365,0,36,3650,0.46875
0.0166149099005663,0,36,3650,0.484375
0.0186301290652561,0,36,3650,0.5
0.0176579180105645,0,36,3650,0.515625
0.0225656522167044,0,36,3650,0.53125
0.0189849657643656,0,36,3650,0.546875
0.0157265886349181,0,36,3650,0.5625
-0.0630557396411835,0,37,3650,0.015625
-0.26752628250908,0,37,3650,0.03125
-0.165917440616483,0,37,3650,0.046875
-0.244509439281802,0,37,3650,0.0625
-0.250641760038658,0,37,3650,0.078125
-0.197883866924321,0,37,3650,0.09375
-0.208472529440581,0,37,3650,0.109375
-0.18199072696188,0,37,3650,0.125
-0.210071380600398,0,37,3650,0.140625
-0.143385065042816,0,37,3650,0.15625
-0.150639781179431,0,37,3650,0.171875
-0.120759098336105,0,37,3650,0.1875
-0.0898415834044396,0,37,3650,0.203125
-0.0699418819444193,0,37,3650,0.21875
-0.0956069410340664,0,37,3650,0.234375
-0.108855317285192,0,37,3650,0.25
-0.116060601263248,0,37,3650,0.265625
-0.127767049587562,0,37,3650,0.28125
-0.117349412589296,0,37,3650,0.296875
-0.108644568104849,0,37,3650,0.3125
-0.0923772788916565,0,37,3650,0.328125
-0.103940164197804,0,37,3650,0.34375
-0.111565677791527,0,37,3650,0.359375
-0.0999361269787748,0,37,3650,0.375
-0.108856359894586,0,37,3650,0.390625
-0.0982400310108315,0,37,3650,0.40625
-0.0850911254078891,0,37,3650,0.421875
-0.0763009129463683,0,37,3650,0.4375
-0.0732248989697667,0,37,3650,0.453125
-0.0731141447767735,0,37,3650,0.46875
-0.0574019884113366,0,37,3650,0.484375
-0.0652167411108006,0,37,3650,0.5
-0.0478839538251815,0,37,3650,0.515625
-0.0331355687437518,0,37,3650,0.53125
-0.0326026603665331,0,37,3650,0.546875
-0.0316557302104931,0,37,3650,0.5625
0.10713629640213,0,38,3650,0.015625
0.00994317434292691,0,38,3650,0.03125
-0.00318712008302045,0,38,3650,0.046875
-0.0101127774578462,0,38,3650,0.0625
-0.109699417840069,0,38,3650,0.078125
-0.152601086708055,0,38,3650,0.09375
-0.148661689337329,0,38,3650,0.109375
-0.122381278494457,0,38,3650,0.125
-0.100622192151646,0,38,3650,0.140625
-0.0472525177767622,0,38,3650,0.15625
-0.0547895854857375,0,38,3650,0.171875
-0.0318034235189424,0,38,3650,0.1875
-0.00661112792537146,0,38,3650,0.203125
-0.0377771646813201,0,38,3650,0.21875
-0.0575241959599804,0,38,3650,0.234375
-0.0596245031690701,0,38,3650,0.25
-0.0523905351474019,0,38,3650,0.265625
-0.0859234215753983,0,38,3650,0.28125
-0.0831121578745109,0,38,3650,0.296875
-0.0822706994314045,0,38,3650,0.3125
-0.0810895435965787,0,38,3650,0.328125
-0.0689888828407879,0,38,3650,0.34375
-0.0732815379626753,0,38,3650,0.359375
-0.0719861623687614,0,38,3650,0.375
-0.056306759891371,0,38,3650,0.390625
-0.0497443319076614,0,38,3650,0.40625
-0.0414648815095682,0,38,3650,0.421875
-0.0451998232550336,0,38,3650,0.4375
-0.0503553979852578,0,38,3650,0.453125
-0.053455138850686,0,38,3650,0.46875
-0.0545433257799045,0,38,3650,0.484375
-0.0384005742164706,0,38,3650,0.5
-0.0434902543089302,0,38,3650,0.515625
-0.0477582160026342,0,38,3650,0.53125
-0.0478045876902104,0,38,3650,0.546875
-0.0511233954812819,0,38,3650,0.5625
0.479967748464426,0,39,3650,0.015625
0.348257529443142,0,39,3650,0.03125
0.237182954468683,0,39,3650,0.046875
0.153766296118725,0,39,3650,0.0625
0.214809947611335,0,39,3650,0.078125
0.207581722880301,0,39,3650,0.09375
0.137686525503804,0,39,3650,0.109375
0.0642625100591632,0,39,3650,0.125
0.0254227652998084,0,39,3650,0.140625
0.0271938936598353,0,39,3650,0.15625
0.0223052602752141,0,39,3650,0.171875
0.0125261565841114,0,39,3650,0.1875
0.010278842134052,0,39,3650,0.203125
0.0389751820236365,0,39,3650,0.21875
0.0494562627791428,0,39,3650,0.234375
0.0595580948603555,0,39,3650,0.25
0.0637180368510411,0,39,3650,0.265625
0.0742983865275661,0,39,3650,0.28125
0.0670248782642967,0,39,3650,0.296875
