"obs_beta","true_beta","sim","ts_length","method"
-0.876626385207345,-0.917,5,3650,"AWC"
-0.776488788528874,-0.917,6,3650,"original"
-0.871000463237953,-0.917,6,3650,"Eke"
-0.851728351326806,-0.917,6,3650,"AWC"
-0.789847177305124,-0.917,7,3650,"original"
-0.881563758239723,-0.917,7,3650,"Eke"
-0.948479733959751,-0.917,7,3650,"AWC"
-0.816593942491648,-0.917,8,3650,"original"
-0.965166133893893,-0.917,8,3650,"Eke"
-0.854296623698142,-0.917,8,3650,"AWC"
-0.89674310993497,-0.917,9,3650,"original"
-1.05606591383514,-0.917,9,3650,"Eke"
-1.065612432395,-0.917,9,3650,"AWC"
-0.829701379684097,-0.917,10,3650,"original"
-0.898548307925588,-0.917,10,3650,"Eke"
-0.886699995128732,-0.917,10,3650,"AWC"
1.83203876464218,2.079,1,1825,"original"
2.02436093981846,2.079,1,1825,"Eke"
2.10369613488391,2.079,1,1825,"AWC"
1.87585317133232,2.079,2,1825,"original"
2.06352423308389,2.079,2,1825,"Eke"
2.02261671930468,2.079,2,1825,"AWC"
1.8198809699422,2.079,3,1825,"original"
1.84317956908184,2.079,3,1825,"Eke"
1.99248475761541,2.079,3,1825,"AWC"
1.77748643289495,2.079,4,1825,"original"
2.01570592046627,2.079,4,1825,"Eke"
2.09264314529374,2.079,4,1825,"AWC"
1.81455275261223,2.079,5,1825,"original"
1.97762189935573,2.079,5,1825,"Eke"
1.86998521114916,2.079,5,1825,"AWC"
1.88158624703568,2.079,6,1825,"original"
2.09603044499916,2.079,6,1825,"Eke"
2.06306182891044,2.079,6,1825,"AWC"
1.90444483272723,2.079,7,1825,"original"
2.10730445117399,2.079,7,1825,"Eke"
2.02339667754683,2.079,7,1825,"AWC"
1.82190163830357,2.079,8,1825,"original"
2.17555978781548,2.079,8,1825,"Eke"
1.93337859094748,2.079,8,1825,"AWC"
1.80633790917929,2.079,9,1825,"original"
2.2598107885909,2.079,9,1825,"Eke"
2.15741423811597,2.079,9,1825,"AWC"
1.83176544973514,2.079,10,1825,"original"
2.19721584401531,2.079,10,1825,"Eke"
2.0904568522462,2.079,10,1825,"AWC"
1.866580619086,2.079,1,3650,"original"
1.89650595799128,2.079,1,3650,"Eke"
2.00688879823688,2.079,1,3650,"AWC"
1.84057342021051,2.079,2,3650,"original"
1.93341114887404,2.079,2,3650,"Eke"
2.067921517138,2.079,2,3650,"AWC"
1.80138337188528,2.079,3,3650,"original"
2.07819269006943,2.079,3,3650,"Eke"
2.11549589697064,2.079,3,3650,"AWC"
1.8266713642312,2.079,4,3650,"original"
1.97906033476271,2.079,4,3650,"Eke"
2.04724442436647,2.079,4,3650,"AWC"
1.8396322729063,2.079,5,3650,"original"
2.04498608529926,2.079,5,3650,"Eke"
2.04153983408041,2.079,5,3650,"AWC"
1.85186568442786,2.079,6,3650,"original"
2.25197618195545,2.079,6,3650,"Eke"
2.04114633449228,2.079,6,3650,"AWC"
1.84045724871063,2.079,7,3650,"original"
2.25270898403825,2.079,7,3650,"Eke"
2.07347800308885,2.079,7,3650,"AWC"
1.85869827717899,2.079,8,3650,"original"
2.00658128337992,2.079,8,3650,"Eke"
1.93739970605207,2.079,8,3650,"AWC"
1.78335707993056,2.079,9,3650,"original"
2.2752033887512,2.079,9,3650,"Eke"
2.13435030452981,2.079,9,3650,"AWC"
1.84320140361062,2.079,10,3650,"original"
2.04674997234612,2.079,10,3650,"Eke"
2.08404365852124,2.079,10,3650,"AWC"
1.01061177531569,1.147,1,1825,"original"
0.999625317866185,1.147,1,1825,"Eke"
1.08607441255431,1.147,1,1825,"AWC"
1.07051466702861,1.147,2,1825,"original"
0.991829184585553,1.147,2,1825,"Eke"
1.04675191041102,1.147,2,1825,"AWC"
1.04855535565246,1.147,3,1825,"original"
1.12268356367456,1.147,3,1825,"Eke"
1.03292039285829,1.147,3,1825,"AWC"
1.09699935170621,1.147,4,1825,"original"
1.2497427942845,1.147,4,1825,"Eke"
1.15595541554999,1.147,4,1825,"AWC"
1.01706977046796,1.147,5,1825,"original"
1.2533681989068,1.147,5,1825,"Eke"
1.15277228527402,1.147,5,1825,"AWC"
1.07388519955815,1.147,6,1825,"original"
1.457487476435,1.147,6,1825,"Eke"
1.16017756741205,1.147,6,1825,"AWC"
1.10136716853599,1.147,7,1825,"original"
1.3415950537125,1.147,7,1825,"Eke"
1.02727495669564,1.147,7,1825,"AWC"
1.09467444958293,1.147,8,1825,"original"
1.10773901393393,1.147,8,1825,"Eke"
1.08036956335366,1.147,8,1825,"AWC"
1.02934582429112,1.147,9,1825,"original"
1.27408242430628,1.147,9,1825,"Eke"
1.1771298280452,1.147,9,1825,"AWC"
1.07811163182251,1.147,10,1825,"original"
1.14121317153554,1.147,10,1825,"Eke"
1.05667477011861,1.147,10,1825,"AWC"
1.07404749470201,1.147,1,3650,"original"
1.1749049689232,1.147,1,3650,"Eke"
1.16074670448131,1.147,1,3650,"AWC"
1.01314487054609,1.147,2,3650,"original"
1.15071625986115,1.147,2,3650,"Eke"
1.06217321034065,1.147,2,3650,"AWC"
0.973143492388105,1.147,3,3650,"original"
1.20894158707952,1.147,3,3650,"Eke"
1.09530026812762,1.147,3,3650,"AWC"
0.986279089042813,1.147,4,3650,"original"
1.24773084605856,1.147,4,3650,"Eke"
1.13912132293641,1.147,4,3650,"AWC"
1.04978155417843,1.147,5,3650,"original"
1.17151952891996,1.147,5,3650,"Eke"
1.08518142589104,1.147,5,3650,"AWC"
1.07013987072692,1.147,6,3650,"original"
1.09923977757998,1.147,6,3650,"Eke"
0.990453314443439,1.147,6,3650,"AWC"
1.10194737636562,1.147,7,3650,"original"
1.17518142389059,1.147,7,3650,"Eke"
1.05148786547677,1.147,7,3650,"AWC"
1.09960843366848,1.147,8,3650,"original"
1.28175138408737,1.147,8,3650,"Eke"
1.15686246955066,1.147,8,3650,"AWC"
1.01443382836302,1.147,9,3650,"original"
1.08626522410217,1.147,9,3650,"Eke"
0.930906195057109,1.147,9,3650,"AWC"
0.992045349787624,1.147,10,3650,"original"
1.08096491877552,1.147,10,3650,"Eke"
1.0206654215233,1.147,10,3650,"AWC"
0.111452656651778,0.088,1,1825,"original"
0.11804060978187,0.088,1,1825,"Eke"
0.114636429640451,0.088,1,1825,"AWC"
0.0563513471148766,0.088,2,1825,"original"
0.0768671409005288,0.088,2,1825,"Eke"
0.0776754485503784,0.088,2,1825,"AWC"
0.035272301781463,0.088,3,1825,"original"
0.244109768740913,0.088,3,1825,"Eke"
-0.0888541553366797,0.088,3,1825,"AWC"
0.0617336614912286,0.088,4,1825,"original"
0.124169190650855,0.088,4,1825,"Eke"
0.0206753909893904,0.088,4,1825,"AWC"
0.0854598236267933,0.088,5,1825,"original"
0.0226837843744001,0.088,5,1825,"Eke"
0.0248892714503209,0.088,5,1825,"AWC"
0.120437114006258,0.088,6,1825,"original"
0.349052762497481,0.088,6,1825,"Eke"
0.151516582176119,0.088,6,1825,"AWC"
0.0767244476249001,0.088,7,1825,"original"
0.274376682709935,0.088,7,1825,"Eke"
0.145054078553014,0.088,7,1825,"AWC"
0.121825963004935,0.088,8,1825,"original"
0.210120086779255,0.088,8,1825,"Eke"
0.0385910310919468,0.088,8,1825,"AWC"
0.130703625382685,0.088,9,1825,"original"
0.105346928783009,0.088,9,1825,"Eke"
0.126840600367683,0.088,9,1825,"AWC"
0.0140025275262913,0.088,10,1825,"original"
-0.207658628813088,0.088,10,1825,"Eke"
0.0175609296192437,0.088,10,1825,"AWC"
0.0790056386090705,0.088,1,3650,"original"
0.0635681834227236,0.088,1,3650,"Eke"
0.0486568751099531,0.088,1,3650,"AWC"
0.062006677926297,0.088,2,3650,"original"
0.169961418029295,0.088,2,3650,"Eke"
-0.0200478204655976,0.088,2,3650,"AWC"
0.102362878375752,0.088,3,3650,"original"
0.011545570072574,0.088,3,3650,"Eke"
0.031471566094093,0.088,3,3650,"AWC"
0.071151989989744,0.088,4,3650,"original"
0.0291192518571997,0.088,4,3650,"Eke"
0.0794900449318486,0.088,4,3650,"AWC"
0.123917046064437,0.088,5,3650,"original"
-0.00562358876510652,0.088,5,3650,"Eke"
-0.0304081133251601,0.088,5,3650,"AWC"
0.0762381540789719,0.088,6,3650,"original"
0.0496143660775566,0.088,6,3650,"Eke"
-0.0209752503357166,0.088,6,3650,"AWC"
0.0699607530800987,0.088,7,3650,"original"
0.0958626169597373,0.088,7,3650,"Eke"
0.0629495075141138,0.088,7,3650,"AWC"
0.0574231076517626,0.088,8,3650,"original"
-0.00505228629449891,0.088,8,3650,"Eke"
0.000483516075497348,0.088,8,3650,"AWC"
0.0866525033484557,0.088,9,3650,"original"
0.241819750562706,0.088,9,3650,"Eke"
0.143478050027082,0.088,9,3650,"AWC"
0.112909671193915,0.088,10,3650,"original"
0.142811224198829,0.088,10,3650,"Eke"
0.114130798133735,0.088,10,3650,"AWC"
-0.556261021192958,-0.549,1,1825,"original"
-0.894665726489283,-0.549,1,1825,"Eke"
-0.685240236079707,-0.549,1,1825,"AWC"
-0.559276514111527,-0.549,2,1825,"original"
-0.67016604916526,-0.549,2,1825,"Eke"
-0.600349515558183,-0.549,2,1825,"AWC"
-0.422408222732323,-0.549,3,1825,"original"
-0.605949429014161,-0.549,3,1825,"Eke"
-0.560554222985973,-0.549,3,1825,"AWC"
-0.487781092091987,-0.549,4,1825,"original"
-0.574406242463673,-0.549,4,1825,"Eke"
-0.566537649706476,-0.549,4,1825,"AWC"
-0.531539391048446,-0.549,5,1825,"original"
-0.449434549910479,-0.549,5,1825,"Eke"
-0.60186438824545,-0.549,5,1825,"AWC"
-0.394183335127556,-0.549,6,1825,"original"
-0.683420912966209,-0.549,6,1825,"Eke"
-0.482047255482063,-0.549,6,1825,"AWC"
-0.589565685043168,-0.549,7,1825,"original"
-0.683215540864786,-0.549,7,1825,"Eke"
-0.600630473319635,-0.549,7,1825,"AWC"
-0.468057687388634,-0.549,8,1825,"original"
-0.230323620927083,-0.549,8,1825,"Eke"
-0.525465393695365,-0.549,8,1825,"AWC"
-0.512357566907922,-0.549,9,1825,"original"
-0.778576262661446,-0.549,9,1825,"Eke"
-0.567049890701456,-0.549,9,1825,"AWC"
-0.504387470297096,-0.549,10,1825,"original"
-0.294708689539643,-0.549,10,1825,"Eke"
-0.566347132577871,-0.549,10,1825,"AWC"
-0.504069879328468,-0.549,1,3650,"original"
-0.463341966552071,-0.549,1,3650,"Eke"
-0.595453767097275,-0.549,1,3650,"AWC"
-0.504209571992897,-0.549,2,3650,"original"
-0.460024892602068,-0.549,2,3650,"Eke"
-0.549306621541394,-0.549,2,3650,"AWC"
-0.490148643700962,-0.549,3,3650,"original"
-0.457383267457088,-0.549,3,3650,"Eke"
-0.482289306697818,-0.549,3,3650,"AWC"
-0.435503153099006,-0.549,4,3650,"original"
-0.343783301108215,-0.549,4,3650,"Eke"
-0.429277845599066,-0.549,4,3650,"AWC"
-0.470702273993521,-0.549,5,3650,"original"
-0.629961991344263,-0.549,5,3650,"Eke"
-0.575184249043017,-0.549,5,3650,"AWC"
-0.506884815133849,-0.549,6,3650,"original"
-0.619735451652481,-0.549,6,3650,"Eke"
-0.638604996160834,-0.549,6,3650,"AWC"
-0.516992896560724,-0.549,7,3650,"original"
-0.576137688839698,-0.549,7,3650,"Eke"
-0.55598550775646,-0.549,7,3650,"AWC"
-0.525080919933508,-0.549,8,3650,"original"
-0.439540646453841,-0.549,8,3650,"Eke"
-0.569800657350893,-0.549,8,3650,"AWC"
-0.446854866596195,-0.549,9,3650,"original"
-0.429980264936014,-0.549,9,3650,"Eke"
-0.436567306164516,-0.549,9,3650,"AWC"
-0.495505762403405,-0.549,10,3650,"original"
-0.560460621548455,-0.549,10,3650,"Eke"
-0.668541172229099,-0.549,10,3650,"AWC"
-0.600452190532678,-0.7,1,1825,"original"
-0.722459568742139,-0.7,1,1825,"Eke"
-0.747071730986067,-0.7,1,1825,"AWC"
-0.614696959421546,-0.7,2,1825,"original"
-0.619376352969276,-0.7,2,1825,"Eke"
-0.762361832085402,-0.7,2,1825,"AWC"
-0.623014042553418,-0.7,3,1825,"original"
-0.833277744307859,-0.7,3,1825,"Eke"
-0.743272389716283,-0.7,3,1825,"AWC"
-0.642195779953288,-0.7,4,1825,"original"
-0.527896817370108,-0.7,4,1825,"Eke"
-0.642545734939366,-0.7,4,1825,"AWC"
-0.668772893649869,-0.7,5,1825,"original"
-0.676867736504227,-0.7,5,1825,"Eke"
-0.720888541966508,-0.7,5,1825,"AWC"
-0.667324482928839,-0.7,6,1825,"original"
-0.717166627640986,-0.7,6,1825,"Eke"
-0.74680331874288,-0.7,6,1825,"AWC"
-0.559118537422016,-0.7,7,1825,"original"
-0.645231503191692,-0.7,7,1825,"Eke"
-0.596255410092975,-0.7,7,1825,"AWC"
-0.545832074753349,-0.7,8,1825,"original"
-0.800966387743838,-0.7,8,1825,"Eke"
-0.771752689227736,-0.7,8,1825,"AWC"
-0.543755910978594,-0.7,9,1825,"original"
-0.71797471444797,-0.7,9,1825,"Eke"
-0.659276463104879,-0.7,9,1825,"AWC"
-0.66756152910383,-0.7,10,1825,"original"
-0.602322164396032,-0.7,10,1825,"Eke"
-0.720775804189012,-0.7,10,1825,"AWC"
-0.634591378091548,-0.7,1,3650,"original"
-0.6708411243857,-0.7,1,3650,"Eke"
-0.710689106796759,-0.7,1,3650,"AWC"
-0.636274723303397,-0.7,2,3650,"original"
-0.730679493842693,-0.7,2,3650,"Eke"
-0.641065468958239,-0.7,2,3650,"AWC"
-0.651836580586116,-0.7,3,3650,"original"
-0.674409438409334,-0.7,3,3650,"Eke"
-0.789641466829507,-0.7,3,3650,"AWC"
-0.664493087801787,-0.7,4,3650,"original"
-0.625099950143788,-0.7,4,3650,"Eke"
-0.727274887646382,-0.7,4,3650,"AWC"
-0.611228047878953,-0.7,5,3650,"original"
-0.575065700495781,-0.7,5,3650,"Eke"
-0.669934079155656,-0.7,5,3650,"AWC"
-0.678728828845826,-0.7,6,3650,"original"
-0.641629381174879,-0.7,6,3650,"Eke"
-0.707512205231867,-0.7,6,3650,"AWC"
-0.631923395125584,-0.7,7,3650,"original"
-0.716707401647755,-0.7,7,3650,"Eke"
-0.647933750675806,-0.7,7,3650,"AWC"
-0.632274425895252,-0.7,8,3650,"original"
-0.761414794327445,-0.7,8,3650,"Eke"
-0.661959865416064,-0.7,8,3650,"AWC"
-0.632512789789619,-0.7,9,3650,"original"
-0.4948492098381,-0.7,9,3650,"Eke"
-0.701989198348073,-0.7,9,3650,"AWC"
-0.697016026204298,-0.7,10,3650,"original"
-0.669987280610058,-0.7,10,3650,"Eke"
-0.686646298993595,-0.7,10,3650,"AWC"
-0.663105540732414,-0.745,1,1825,"original"
-0.756895070842989,-0.745,1,1825,"Eke"
-0.820927692081891,-0.745,1,1825,"AWC"
-0.663924296970265,-0.745,2,1825,"original"
-0.332867880028338,-0.745,2,1825,"Eke"
-0.648459623931984,-0.745,2,1825,"AWC"
-0.677751993706509,-0.745,3,1825,"original"
-0.813003264640773,-0.745,3,1825,"Eke"
-0.795766395653601,-0.745,3,1825,"AWC"
-0.727514252206805,-0.745,4,1825,"original"
-0.783360578799367,-0.745,4,1825,"Eke"
-0.708465939444275,-0.745,4,1825,"AWC"
-0.730960742777099,-0.745,5,1825,"original"
-0.851279127637111,-0.745,5,1825,"Eke"
-1.01008533885677,-0.745,5,1825,"AWC"
-0.660235994473586,-0.745,6,1825,"original"
-0.692488857318629,-0.745,6,1825,"Eke"
-0.635845761760894,-0.745,6,1825,"AWC"
-0.686707135147384,-0.745,7,1825,"original"
-0.57390448553805,-0.745,7,1825,"Eke"
-0.748648753700723,-0.745,7,1825,"AWC"
-0.634758090432685,-0.745,8,1825,"original"
-0.878841257626149,-0.745,8,1825,"Eke"
-0.684382353775984,-0.745,8,1825,"AWC"
-0.695802829968885,-0.745,9,1825,"original"
-0.82456709171881,-0.745,9,1825,"Eke"
-0.785217911316692,-0.745,9,1825,"AWC"
-0.708274813932497,-0.745,10,1825,"original"
-0.750290366992823,-0.745,10,1825,"Eke"
-0.797599897902552,-0.745,10,1825,"AWC"
-0.707298706383987,-0.745,1,3650,"original"
-0.662687607264022,-0.745,1,3650,"Eke"
-0.720311644559172,-0.745,1,3650,"AWC"
-0.708932192440527,-0.745,2,3650,"original"
-0.8830750923369,-0.745,2,3650,"Eke"
-0.86700328120237,-0.745,2,3650,"AWC"
-0.700555018716245,-0.745,3,3650,"original"
-0.686631841169287,-0.745,3,3650,"Eke"
-0.672818409824596,-0.745,3,3650,"AWC"
-0.67844595606034,-0.745,4,3650,"original"
-0.786217148911673,-0.745,4,3650,"Eke"
-0.784094833781523,-0.745,4,3650,"AWC"
-0.680912721143496,-0.745,5,3650,"original"
-0.904928376756146,-0.745,5,3650,"Eke"
-0.739963442287001,-0.745,5,3650,"AWC"
-0.6737424642214,-0.745,6,3650,"original"
-0.609665094887953,-0.745,6,3650,"Eke"
-0.770249700146372,-0.745,6,3650,"AWC"
-0.656450968366245,-0.745,7,3650,"original"
-0.845083824740218,-0.745,7,3650,"Eke"
-0.805279264226321,-0.745,7,3650,"AWC"
-0.665891006579444,-0.745,8,3650,"original"
-0.738653230744188,-0.745,8,3650,"Eke"
-0.714520977922906,-0.745,8,3650,"AWC"
-0.648205045958303,-0.745,9,3650,"original"
-0.707021373577045,-0.745,9,3650,"Eke"
-0.840273861890337,-0.745,9,3650,"AWC"
-0.769181347685298,-0.745,10,3650,"original"
-0.99506564610019,-0.745,10,3650,"Eke"
-0.841498784106256,-0.745,10,3650,"AWC"
-0.592311532078649,-0.643,1,1825,"original"
-0.830683662207948,-0.643,1,1825,"Eke"
-0.70078917242211,-0.643,1,1825,"AWC"
-0.586118196840987,-0.643,2,1825,"original"
-0.887883766130636,-0.643,2,1825,"Eke"
-0.791232298762929,-0.643,2,1825,"AWC"
-0.574765598543737,-0.643,3,1825,"original"
-0.432442360212911,-0.643,3,1825,"Eke"
-0.519133262297446,-0.643,3,1825,"AWC"
-0.577965972159559,-0.643,4,1825,"original"
-0.532820813461184,-0.643,4,1825,"Eke"
-0.583777103873716,-0.643,4,1825,"AWC"
-0.595513076284932,-0.643,5,1825,"original"
-0.58487724210153,-0.643,5,1825,"Eke"
-0.587857352707802,-0.643,5,1825,"AWC"
-0.639398130432872,-0.643,6,1825,"original"
-0.591693432865282,-0.643,6,1825,"Eke"
-0.687147460344425,-0.643,6,1825,"AWC"
-0.578334400163634,-0.643,7,1825,"original"
-0.730143915455699,-0.643,7,1825,"Eke"
-0.575212840777297,-0.643,7,1825,"AWC"
-0.55727328136796,-0.643,8,1825,"original"
-0.582941821717891,-0.643,8,1825,"Eke"
-0.790640925178104,-0.643,8,1825,"AWC"
-0.568167677752341,-0.643,9,1825,"original"
-0.496889895390146,-0.643,9,1825,"Eke"
-0.682859469459635,-0.643,9,1825,"AWC"
-0.634655280732393,-0.643,10,1825,"original"
-0.788159330761194,-0.643,10,1825,"Eke"
-0.67470153412716,-0.643,10,1825,"AWC"
-0.569890428948716,-0.643,1,3650,"original"
-0.667557199838907,-0.643,1,3650,"Eke"
-0.638672216360439,-0.643,1,3650,"AWC"
-0.624142105726441,-0.643,2,3650,"original"
-0.627632486692609,-0.643,2,3650,"Eke"
-0.602000336989763,-0.643,2,3650,"AWC"
-0.57261661665353,-0.643,3,3650,"original"
-0.717908162369684,-0.643,3,3650,"Eke"
-0.744503835154969,-0.643,3,3650,"AWC"
-0.612387061797144,-0.643,4,3650,"original"
-0.773920529140367,-0.643,4,3650,"Eke"
-0.639554913323259,-0.643,4,3650,"AWC"
-0.595525967965134,-0.643,5,3650,"original"
-0.67520942414485,-0.643,5,3650,"Eke"
-0.679726583581541,-0.643,5,3650,"AWC"
-0.611549555583574,-0.643,6,3650,"original"
-0.525437172143399,-0.643,6,3650,"Eke"
-0.574552022197659,-0.643,6,3650,"AWC"
-0.574549312626773,-0.643,7,3650,"original"
-0.511922850465645,-0.643,7,3650,"Eke"
-0.605256947400223,-0.643,7,3650,"AWC"
-0.584206258567807,-0.643,8,3650,"original"
-0.740847218824214,-0.643,8,3650,"Eke"
-0.732782715350154,-0.643,8,3650,"AWC"
-0.66437795389106,-0.643,9,3650,"original"
-0.792075844250458,-0.643,9,3650,"Eke"
-0.747594444372562,-0.643,9,3650,"AWC"
-0.560466364203377,-0.643,10,3650,"original"
-0.667499843592953,-0.643,10,3650,"Eke"
-0.606801800052308,-0.643,10,3650,"AWC"
1.76614361435621,2.024,1,1825,"original"
2.21981650793793,2.024,1,1825,"Eke"
2.02835084926115,2.024,1,1825,"AWC"
1.7983792327335,2.024,2,1825,"original"
2.06736639501009,2.024,2,1825,"Eke"
2.0617001609679,2.024,2,1825,"AWC"
1.776517533929,2.024,3,1825,"original"
2.06486643711697,2.024,3,1825,"Eke"
2.02956571794801,2.024,3,1825,"AWC"
1.90504824707238,2.024,4,1825,"original"
2.07076473289528,2.024,4,1825,"Eke"
1.95717947209873,2.024,4,1825,"AWC"
1.85026277002904,2.024,5,1825,"original"
1.99931003660245,2.024,5,1825,"Eke"
1.9705622871,2.024,5,1825,"AWC"
1.84028159918429,2.024,6,1825,"original"
1.92810899622071,2.024,6,1825,"Eke"
2.03373038514918,2.024,6,1825,"AWC"
1.78742782824758,2.024,7,1825,"original"
2.13524206432674,2.024,7,1825,"Eke"
1.96734307338772,2.024,7,1825,"AWC"
1.78799065647048,2.024,8,1825,"original"
2.05122681537223,2.024,8,1825,"Eke"
2.02145331092402,2.024,8,1825,"AWC"
1.79179449850362,2.024,9,1825,"original"
2.00442939575754,2.024,9,1825,"Eke"
1.96113737815954,2.024,9,1825,"AWC"
1.74866899600162,2.024,10,1825,"original"
2.29181997293375,2.024,10,1825,"Eke"
2.06678227619046,2.024,10,1825,"AWC"
1.75457085340923,2.024,1,3650,"original"
1.90106948763067,2.024,1,3650,"Eke"
1.91854987580322,2.024,1,3650,"AWC"
1.82020245313934,2.024,2,3650,"original"
1.97666217046043,2.024,2,3650,"Eke"
2.05482216009916,2.024,2,3650,"AWC"
1.82372099883721,2.024,3,3650,"original"
2.00676007507596,2.024,3,3650,"Eke"
1.97448538380916,2.024,3,3650,"AWC"
1.80356993002691,2.024,4,3650,"original"
2.07500027320567,2.024,4,3650,"Eke"
2.06205949318118,2.024,4,3650,"AWC"
1.84906474706164,2.024,5,3650,"original"
2.089193591666,2.024,5,3650,"Eke"
1.95457485974497,2.024,5,3650,"AWC"
1.81502498460123,2.024,6,3650,"original"
1.96964604839415,2.024,6,3650,"Eke"
1.92762009686634,2.024,6,3650,"AWC"
1.79737760140367,2.024,7,3650,"original"
2.03257293020286,2.024,7,3650,"Eke"
1.97024309183136,2.024,7,3650,"AWC"
1.8248509082131,2.024,8,3650,"original"
1.98998961659304,2.024,8,3650,"Eke"
1.97209724830925,2.024,8,3650,"AWC"
1.84075552658007,2.024,9,3650,"original"
1.9969932618712,2.024,9,3650,"Eke"
1.88435717365288,2.024,9,3650,"AWC"
1.88241290252881,2.024,10,3650,"original"
2.10104983316706,2.024,10,3650,"Eke"
1.9732068261638,2.024,10,3650,"AWC"
0.528014615867745,0.53,1,1825,"original"
0.486518131432144,0.53,1,1825,"Eke"
0.351639638299437,0.53,1,1825,"AWC"
0.613178658245581,0.53,2,1825,"original"
0.579319683565762,0.53,2,1825,"Eke"
0.54003450414063,0.53,2,1825,"AWC"
0.506389524257091,0.53,3,1825,"original"
0.352400926986482,0.53,3,1825,"Eke"
0.388766851199247,0.53,3,1825,"AWC"
0.547509938935392,0.53,4,1825,"original"
0.556521825005512,0.53,4,1825,"Eke"
0.46000827765917,0.53,4,1825,"AWC"
0.472256475371365,0.53,5,1825,"original"
0.715553498891944,0.53,5,1825,"Eke"
0.495201285802462,0.53,5,1825,"AWC"
0.488242586237733,0.53,6,1825,"original"
0.554782303632712,0.53,6,1825,"Eke"
0.447547445677658,0.53,6,1825,"AWC"
0.49498521419401,0.53,7,1825,"original"
0.545925596121021,0.53,7,1825,"Eke"
0.523080449259547,0.53,7,1825,"AWC"
0.434061326095459,0.53,8,1825,"original"
0.788458338666211,0.53,8,1825,"Eke"
0.493176917525182,0.53,8,1825,"AWC"
0.427547411163169,0.53,9,1825,"original"
0.29258786765168,0.53,9,1825,"Eke"
0.381893471787251,0.53,9,1825,"AWC"
0.537029191569175,0.53,10,1825,"original"
0.622483035847865,0.53,10,1825,"Eke"
0.496924764428972,0.53,10,1825,"AWC"
0.47134988954556,0.53,1,3650,"original"
0.654368963799382,0.53,1,3650,"Eke"
0.504128327299794,0.53,1,3650,"AWC"
0.459378962623757,0.53,2,3650,"original"
0.464456194857995,0.53,2,3650,"Eke"
0.48355465075844,0.53,2,3650,"AWC"
0.487666427744918,0.53,3,3650,"original"
0.499948291040601,0.53,3,3650,"Eke"
0.529210691594336,0.53,3,3650,"AWC"
0.449455783008623,0.53,4,3650,"original"
0.300824211626687,0.53,4,3650,"Eke"
0.402422533433997,0.53,4,3650,"AWC"
0.444726023473365,0.53,5,3650,"original"
0.657386296264319,0.53,5,3650,"Eke"
0.521403686041019,0.53,5,3650,"AWC"
0.457503756024148,0.53,6,3650,"original"
0.413690152058384,0.53,6,3650,"Eke"
0.546984254682161,0.53,6,3650,"AWC"
0.519056376691772,0.53,7,3650,"original"
0.549092550518021,0.53,7,3650,"Eke"
0.436483241920829,0.53,7,3650,"AWC"
0.468307209544883,0.53,8,3650,"original"
0.612258982737644,0.53,8,3650,"Eke"
0.443092137186155,0.53,8,3650,"AWC"
0.456475709002817,0.53,9,3650,"original"
0.33426081651398,0.53,9,3650,"Eke"
0.568907542841906,0.53,9,3650,"AWC"
0.465886683093292,0.53,10,3650,"original"
0.580847181294934,0.53,10,3650,"Eke"
0.430031070005589,0.53,10,3650,"AWC"
