"time_window_width","Time series type","time_series_type","ts_type","term","estimate","std.error","statistic","p.value","conf.low","conf.high","simulation_num"
"7 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",4.67336941997342e-08,4.9247331611528e-07,0.0948958911487391,0.924736270359482,-9.39808905588434e-07,1.0332762939879e-06,4
"7 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",4.6897131968473e-07,5.04127019849491e-07,0.930264201717939,0.356227305321912,-5.40916453949199e-07,1.47885909331866e-06,4
"7 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",2.51671048597496e-07,3.82905297600921e-07,0.65726708450975,0.513701649337508,-5.15380435019232e-07,1.01872253221422e-06,4
"8 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-2.10747408147731e-07,4.41186557162053e-07,-0.477683203911222,0.634999767269341,-1.0973449883749e-06,6.75850172079434e-07,4
"8 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",2.89099365448364e-07,3.11607644200843e-07,0.927767244573847,0.358075973176474,-3.37099640037829e-07,9.15298370934557e-07,4
"8 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",3.03713727712884e-07,3.5763263124496e-07,0.849233825939267,0.399881306293068,-4.1497595202636e-07,1.02240340745213e-06,4
"8 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",1.49769477066796e-07,5.3909767552205e-07,0.277815104511001,0.782323165753714,-9.33587862056249e-07,1.23312681618984e-06,4
"8 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",9.12634392408635e-07,4.42193524174694e-07,2.06388004915261,0.0443455275455784,2.40132362082602e-08,1.80125554860901e-06,4
"8 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",4.09008266340351e-07,3.90308895999188e-07,1.0479091574208,0.299821977459395,-3.75346825890869e-07,1.19336335857157e-06,4
"9 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",1.14944857941805e-07,4.07115544751376e-07,0.282339643925907,0.779037671489538,-7.06081885342681e-07,9.35971601226291e-07,4
"9 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",5.69484744016994e-08,3.74095832983556e-07,0.152229641125681,0.879717860889512,-6.97487673739873e-07,8.11384622543272e-07,4
"9 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",9.33196824501328e-08,3.71083443927905e-07,0.251478970504174,0.802641806874796,-6.55041404181869e-07,8.41680769082135e-07,4
"9 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",1.01963620647583e-06,6.07279094336157e-07,1.67902405333158,0.100400884744475,-2.0505880582604e-07,2.24433121877769e-06,4
"9 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.37141189013477e-06,5.78211766373949e-07,2.37181595029637,0.0222479484022524,2.05336731386685e-07,2.53748704888285e-06,4
"9 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",6.88681524875199e-07,4.81481131382044e-07,1.43033959170613,0.159846416364835,-2.82317716858357e-07,1.65968076660876e-06,4
"10 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-3.15044920560171e-07,3.87603999484973e-07,-0.812801005610843,0.421266370575439,-1.09904801088836e-06,4.68958169768017e-07,5
"10 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",4.45485788908491e-07,3.82058005192259e-07,1.16601610973788,0.250689332811227,-3.27299469121249e-07,1.21827104693823e-06,5
"10 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-2.2389594580404e-07,4.45601986057864e-07,-0.502457243929262,0.618171399977447,-1.12521103695363e-06,6.77419145345549e-07,5
"10 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-3.2469513579626e-07,5.27850159512775e-07,-0.615127474993975,0.542043433778502,-1.3923728605827e-06,7.42982588990185e-07,5
"10 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",8.64786438794373e-07,5.6759592536995e-07,1.52359522001628,0.135678408211955,-2.83284685701288e-07,2.01285756329003e-06,5
"10 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",3.65885240085274e-07,5.5370060280757e-07,0.660799786436988,0.51262544911781,-7.54079941632478e-07,1.48585042180303e-06,5
"5 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-4.64188819020147e-07,3.41731202612624e-07,-1.35834484961075,0.178172533701667,-1.14425558524082e-06,2.15877947200528e-07,5
"5 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",8.45625392642006e-07,3.91866992821933e-07,2.15793983196299,0.0339316005751125,6.57852242300987e-08,1.62546556105391e-06,5
"5 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",3.99496399341552e-08,3.95131927586462e-07,0.101104560641746,0.919720424597566,-7.46387955725423e-07,8.26287235593734e-07,5
"5 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-5.12812916923812e-07,4.58002107610677e-07,-1.11967370543134,0.266203225310686,-1.42426615813726e-06,3.98640324289639e-07,5
"5 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",9.11547148992441e-07,5.17362260388749e-07,1.76191272302603,0.0819041882174441,-1.18036560944725e-07,1.94113085892961e-06,5
"5 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",3.83090294506958e-07,4.45824118255394e-07,0.859285711159086,0.392750452909059,-5.04127975546117e-07,1.27030856456003e-06,5
"6 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-3.32516909223356e-07,4.06031861372959e-07,-0.818942897975988,0.415766301046649,-1.14318567660158e-06,4.78151858154872e-07,5
"6 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",3.32962188428132e-07,3.70540435129659e-07,0.898585300985092,0.372140202052785,-4.06845660134853e-07,1.07277003699112e-06,5
"6 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",2.73527987512774e-08,4.05078242643131e-07,0.0675247294764605,0.946368122797993,-7.81412007401728e-07,8.36117604904283e-07,5
"6 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-3.66628929589337e-07,4.67348964994901e-07,-0.784486448136965,0.435561438222592,-1.29972124433235e-06,5.66463385153672e-07,5
"6 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",6.42066203623711e-07,5.08619774322065e-07,1.26236972300087,0.211258190250312,-3.73425940563277e-07,1.6575583478107e-06,5
"6 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",2.77851776538936e-07,4.8348688337818e-07,0.574683173610735,0.56745938616841,-6.87460931844084e-07,1.24316448492196e-06,5
"7 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-2.23513059568927e-07,2.94394634294326e-07,-0.759229393241813,0.450899469764837,-8.13256378397649e-07,3.66230259259796e-07,5
"7 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",8.21666237009648e-07,3.47468359862481e-07,2.36472246662931,0.0215343724935592,1.2560347002184e-07,1.51772900399746e-06,5
"7 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-2.12176949691931e-08,4.80317163391515e-07,-0.0441743426767745,0.96492257546872,-9.83408594636583e-07,9.40973204698197e-07,5
"7 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-3.90723548262341e-07,3.90434099231121e-07,-1.00074135182299,0.321256607320896,-1.17285703386881e-06,3.9140993734413e-07,5
"7 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",5.74495099658555e-07,5.08243059629851e-07,1.13035503146261,0.263144804987078,-4.4363809246379e-07,1.5926282917809e-06,5
"7 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.82938457959848e-07,5.50057937011628e-07,0.332580344088336,0.740692886380746,-9.18959999187303e-07,1.284836915107e-06,5
"8 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-2.49730999342486e-07,3.57184942980915e-07,-0.699164408382772,0.487754972883202,-9.67521015832353e-07,4.68059017147381e-07,5
"8 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",5.44639367109582e-07,4.16435991708226e-07,1.30785853757612,0.197024119201454,-2.92220089676627e-07,1.38149882389579e-06,5
"8 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-4.84638126942164e-07,4.15254961722461e-07,-1.16708569822237,0.24882407948105,-1.31912421511467e-06,3.49847961230345e-07,5
"8 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-2.87869617218292e-07,4.9416703575667e-07,-0.582535046631561,0.562877517868332,-1.28093545528046e-06,7.05196220843872e-07,5
"8 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",8.18489420426783e-07,6.01923409483022e-07,1.3597899791433,0.180120719718852,-3.91120957918701e-07,2.02809979877227e-06,5
"8 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",-1.94526631075656e-07,4.97649514008881e-07,-0.390890828986492,0.697572392833464,-1.1945907711973e-06,8.05537509045991e-07,5
"9 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-5.3667821539637e-07,3.50251381764933e-07,-1.53226580489711,0.132781846964394,-1.24302744477048e-06,1.69671013977737e-07,5
"9 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",7.18376098886203e-07,3.60348888389544e-07,1.99355713874056,0.0525685862554208,-8.33669332940889e-09,1.44508889110181e-06,5
"9 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",4.23733347420701e-07,3.70993960788236e-07,1.14215699500987,0.259708990573334,-3.24447279261567e-07,1.17191397410297e-06,5
"9 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-2.27123884907803e-07,5.28947020775604e-07,-0.429388721340689,0.669784285461191,-1.29384721551076e-06,8.39599445695155e-07,5
"9 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.1169951233857e-06,6.13602481916382e-07,1.82038886136369,0.0756642696202484,-1.20452215321904e-07,2.3544424620933e-06,5
"9 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",1.11051931017236e-06,4.87444467815589e-07,2.27824784872211,0.0277396503132643,1.27493854371904e-07,2.09354476597282e-06,5
"10 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-7.08600665194852e-08,3.9903822343348e-07,-0.177577140129027,0.859974192751065,-8.77991057805986e-07,7.36270924767015e-07,6
"10 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",7.49709758297691e-07,3.37663281206191e-07,2.22028807994639,0.0322798230056824,6.67213053721092e-08,1.43269821122327e-06,6
"10 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-1.43945404528457e-07,3.44966544128619e-07,-0.417273521094809,0.678766532932881,-8.41706101053876e-07,5.53815291996962e-07,6
"10 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-1.63667857422897e-08,4.72163903357748e-07,-0.0346633565715186,0.972524990635927,-9.71408425833122e-07,9.38674854348542e-07,6
"10 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",4.95381393568237e-07,4.71943614917352e-07,1.04966224334869,0.300334668953891,-4.59214671094415e-07,1.44997745823089e-06,6
"10 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",3.80926280495415e-07,6.14992533530916e-07,0.619399845894659,0.539254878000268,-8.63013532967971e-07,1.6248660939588e-06,6
"5 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-2.01087233186519e-07,4.06124167938948e-07,-0.495137322674055,0.621860439538702,-1.00930008428922e-06,6.07125617916179e-07,6
"5 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",2.61067107452523e-07,3.79681717721642e-07,0.687594622725342,0.493696820128245,-4.94523590704374e-07,1.01665780560942e-06,6
"5 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-2.54804060126176e-07,3.52742843389392e-07,-0.722350757503244,0.472185183936063,-9.56784689864691e-07,4.4717656961234e-07,6
"5 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-1.58219566396448e-07,4.18670147360712e-07,-0.377909835210036,0.706498429874261,-9.9139971223021e-07,6.74960579437314e-07,6
"5 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",3.75910048849065e-08,4.47508293598333e-07,0.0840006887529259,0.933265730545616,-8.52978880913131e-07,9.28160890682945e-07,6
"5 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",7.9860022916972e-08,5.09568125386244e-07,0.156720993599118,0.87585958049096,-9.34212864051392e-07,1.09393290988534e-06,6
"6 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-5.56497753231381e-08,3.77690366558555e-07,-0.147342321251687,0.883311015072133,-8.09732922575005e-07,6.98433371928729e-07,6
"6 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",4.77839087056725e-07,3.88384287901905e-07,1.23032548416947,0.222942414227474,-2.9759516304835e-07,1.2532733371618e-06,6
"6 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",-1.549851083051e-07,3.93139570980631e-07,-0.394224137546143,0.694686493508718,-9.39913587407204e-07,6.29943370797004e-07,6
"6 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-4.1162528920671e-09,4.22010154755209e-07,-0.0097539190602055,0.992247045659361,-8.46686712312876e-07,8.38454206528742e-07,6
"6 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",2.15658070921769e-07,4.96916092716741e-07,0.433992929757462,0.665709000612717,-7.76466919001284e-07,1.20778306084482e-06,6
"6 years","exp_PSD_low_ns","Stable autocorrelation","Original simulation","window_start_year",-1.04942674977618e-08,5.34665140541661e-07,-0.0196277383768281,0.984399553689991,-1.07798766315738e-06,1.05699912816186e-06,6
"7 years","exp_PSD_low_cnd","Decreasing autocorrelation","Corrected simulation","window_start_year",-2.01242493973701e-07,4.42220696908874e-07,-0.455072535908852,0.650816478395714,-1.08711700073884e-06,6.84632012791438e-07,6
"7 years","exp_PSD_low_cni","Increasing autocorrelation","Corrected simulation","window_start_year",4.8381584059806e-07,3.58758372932171e-07,1.34858410869628,0.182899461621545,-2.34863540287275e-07,1.20249522148339e-06,6
"7 years","exp_PSD_low_cns","Stable autocorrelation","Corrected simulation","window_start_year",1.79155156182586e-07,3.97199281684063e-07,0.45104602259852,0.653698153637632,-6.16530618384056e-07,9.74840930749227e-07,6
"7 years","exp_PSD_low_nd","Decreasing autocorrelation","Original simulation","window_start_year",-2.10655153971743e-07,4.9350587189962e-07,-0.426854402280731,0.671122013160469,-1.19926621155158e-06,7.77955903608097e-07,6
"7 years","exp_PSD_low_ni","Increasing autocorrelation","Original simulation","window_start_year",1.58569757367356e-07,5.16606266999117e-07,0.306945090481504,0.76002366724818,-8.7631695229727e-07,1.19345646703198e-06,6
